,AuthorId,AuthorRep
24152,205185,121583
24154,10883380,1246
24155,16319646,46
24156,10498024,489
24159,14565951,1
24163,4502517,1259
24164,12605093,183
24165,7192297,473
24166,14905594,1034
24167,13655690,117
24168,9618378,1516
24169,6270984,81
24170,9439677,311
24171,17658465,51
24172,9293306,11
24178,3963837,149
24179,16346820,178
24180,4637577,125
24181,6793716,45
24182,10055340,11
24183,12111301,27
24186,16214708,34
24187,10805404,1542
24189,894328,20132
24192,16155080,233
24195,16282179,1
24196,14480913,136
24203,256201,632
24205,13848969,56
24206,15673853,1
24207,16250655,59
24209,7010056,2556
24218,5273427,987
24219,111277,2540
24220,8866307,1
24221,12172236,41
24222,1437405,1639
24223,11574346,115
24224,8684202,385
24225,6882155,87
24226,11119281,311
24227,2783969,110
24233,10561483,358
24234,1142763,372
24235,1627271,16189
24236,16165876,111
24238,7485073,440
24239,135978,147654
24240,3426308,2432
24241,9979482,146
24242,9334246,66
24244,14459591,15
24245,5026592,37
24246,15529750,337
24248,9938317,17303
24251,13999522,238
24256,9146625,329
24257,9207553,1504
24258,16737562,1
24259,12849087,9
24260,4470213,343
24261,12254931,11
24266,134713,62327
24269,6738247,679
24270,13816023,120
24271,6113056,9
24272,4366470,1290
24273,5163945,56
24274,8047906,83
24275,5031643,39
24276,8798818,1162
24277,5247430,783
24289,16326760,81
24291,3667395,478
24292,16316021,85
24293,7343731,1229
24294,628699,17078
24297,5713005,26
24300,2556420,101
24302,6324055,3047
24305,16272400,54
24306,10539364,76
24308,13647623,1859
24309,12130851,1
24310,2415176,2396
24311,12242764,304
24312,5811431,51
24313,15252610,318
24314,10467907,683
24315,11855060,531
24316,9136753,196
24317,10834510,1
24318,5102933,13
24319,13594098,1
24320,10512612,2326
24323,1271826,389697
24324,979986,6787
24325,4178913,2001
24327,2336403,58
24328,6684751,531
24329,11542833,1
24330,14944341,11
24333,6617850,11
24335,33518,233678
24336,126014,216891
24337,154766,20291
24338,389146,44657
24339,3142741,1752
24340,11912342,1517
24343,11059238,19
24344,8446278,1456
24345,15930385,1
24346,50065,20626
24349,4064006,757
24352,7394739,990
24353,6662773,1585
24354,5702455,3180
24356,6924614,56
24359,5940228,1
24360,16127751,92
24361,16331171,144
24364,10468871,51
24365,7265662,150
24367,1284760,10232
24371,13981530,1472
24376,15571560,439
24378,1093253,2647
24379,385326,16082
24380,5479297,97
24382,6522866,11
24383,3299930,91
24384,10851585,11
24385,2977059,1
24386,10010051,77
24388,15841524,59
24391,2864990,1
24393,15751629,57
24395,15512272,56
24396,6505033,181
24405,3993346,1632
24406,970957,4592
24407,5695481,43
24408,10933455,25
24409,1708626,1371
24410,16501454,31
24411,6366954,56
24412,1400319,3065
24418,3645102,365
24419,10717907,116
24420,14415687,21
24421,3122256,171
24422,10225673,46
24425,550094,22527
24427,4368167,1214
24428,722804,17191
24429,8292924,11
24430,1358301,313
24431,8884381,2315
24434,15277386,387
24436,16322406,56
24437,8359623,1319
24438,16245409,1
24440,8562400,405
24441,3526116,2287
24442,16323705,99
24443,12698020,1
24444,4413709,161
24447,6874359,1910
24448,6447529,766
24450,6293886,977
24453,9426931,352
24454,15362071,1
24456,7553693,3785
24457,16275517,59
24460,16326089,1
24462,14632202,163
24463,5940776,590
24465,8853313,207
24466,284417,1249
24470,9083130,111
24471,1429073,8087
24472,5660315,1573
24473,13618168,198
24474,13841192,23
24475,9387984,1583
24478,10141528,139
24479,14103836,196
24482,12316367,40
24483,9645479,110
24485,14649330,11
24491,15008233,455
24496,2833718,879
24498,12880843,31
24499,3922207,14318
24500,14657637,1
24501,7914295,115
24502,1767234,288
24503,2678603,3192
24504,1331578,1868
24505,1203116,5833
24507,4959221,5904
24508,2325702,3884
24511,3287566,12648
24513,6797569,41
24515,10685163,438
24516,16383891,3
24519,13635493,41
24520,5228065,2309
24521,6179208,93
24527,1322654,1741
24531,1207539,5185
24534,2306481,3677
24537,16291114,51
24541,3173438,137
24542,16052845,370
24543,8323020,41
24544,3849385,462
24553,8907014,39
24554,1432792,3009
24555,14996905,121
24556,16028336,180
24557,7663950,11
24558,10909023,54
24562,9611967,431
24566,2112252,21
24568,716161,670
24569,4634060,1332
24571,13607402,21
24578,16319779,57
24579,15825519,29
24580,4115245,3001
24585,1865844,1058
24586,8665143,86
24589,13046807,1
24591,15368187,784
24592,699305,46051
24593,14693068,284
24596,11270701,293
24599,5868088,2112
24603,5425462,382
24604,15159025,108
24605,16414807,19
24606,7943251,29
24607,10462531,450
24608,13506388,11
24609,7024091,357
24610,1411490,125
24611,8030651,3117
24612,2541573,53314
24613,5739452,468
24614,16307897,99
24615,1420332,4986
24617,413237,1193
24619,2008111,21177
24620,11387362,7
24625,10535454,26
24626,18476378,11
24631,7138814,1566
24632,16259344,69
24633,4427777,12593
24635,3105020,342
24636,2188407,8777
24637,2085502,4664
24639,17133737,51
24641,9670056,5192
24644,7551184,740
24645,3896008,733
24646,8969601,1372
24648,409007,917
24649,65464,35336
24650,10908201,153
24651,14769766,32
24653,9793231,69
24655,4641420,81
24657,846535,1415
24658,7343009,457
24659,4803703,1440
24660,14505115,1271
24661,13307600,536
24662,2810842,1345
24663,10568133,36
24664,12490386,3291
24665,17708291,1
24670,16278120,141
24671,4856413,1419
24673,15190589,147
24675,7954021,3309
24681,4620771,110212
24683,6602696,593
24690,16107539,61
24693,7744045,721
24694,14438744,497
24695,13164312,315
24696,2544025,31
24697,14480526,11
24698,4363025,101
24699,16311187,21
24700,8678319,478
24701,1505493,2067
24702,17486354,1
24707,7444051,915
24710,16038459,678
24714,9366130,1
24716,5824668,141
24717,8532026,1
24721,3010171,1155
24726,13331155,1625
24727,16297491,16
24730,711902,19824
24731,15400571,303
24733,15518276,1531
24734,16092135,109
24737,13616946,261
24738,4998580,71
24739,3006465,1231
24740,17582397,1
24741,14698083,61
24743,13935687,21
24744,783662,1393
24745,10077173,159
24746,4959797,174
24747,6109933,139
24748,14284639,61
24749,14506748,242
24751,16174931,118
24754,4352317,957
24756,7874693,706
24757,11481554,74
24758,10191971,1040
24759,14690830,26
24760,1498586,5516
24763,12769265,11
24764,5128831,579
24770,16350128,1186
24771,5291738,300
24772,416688,350
24775,16340272,141
24776,15747434,31
24777,9608006,643
24778,3429015,2131
24779,1620446,645
24780,772049,55
24781,16440466,82
24782,12065756,194
24783,10188430,118
24784,17459508,1
24785,13958796,1
24786,198062,7584
24787,189975,842
24788,1269858,831
24789,11211006,1009
24790,8795436,453
24791,902525,2573
24792,8840984,951
24793,12162813,1286
24794,7668448,13266
24802,15702124,218
24803,9647528,13
24808,11057391,438
24809,8365731,389
24811,9426209,59
24812,665124,727
24813,16940,129560
24814,11439276,91
24815,13142325,1211
24818,12811763,610
24819,7998639,857
24820,15653465,3
24821,2560087,978
24822,15881926,1
24823,3538012,65480
24824,13908785,301
24826,2057543,2546
24832,232519,1935
24834,15489837,1
24835,14771848,36
24836,6127393,6581
24837,199746,2690
24839,7360839,1131
24840,1751961,7731
24842,9445414,335
24848,1610260,1665
24849,2359227,8055
24850,4993128,50143
24853,390708,19897
24854,16301807,149
24855,14933162,119
24856,9151244,101
24858,1548674,308
24859,10548152,469
24860,9641018,58
24861,9404123,103
24862,17542512,11
24863,10505040,18799
24864,6332983,753
24865,15101500,161
24866,7405706,1082
24867,18334183,1
24870,11191450,151
24872,8656459,160
24873,13824206,21
24874,11261913,56
24875,728566,1246
24876,11258431,11
24877,4582132,4545
24878,11909330,302
24879,6692046,467
24880,16713442,101
24881,7115122,847
24882,17975624,41
24884,9146804,793
24887,4254517,35491
24889,86485,28694
24891,824979,1055
24892,783743,70322
24895,7256554,962
24896,15371702,71
24897,5386938,5234
24898,5019169,9755
24900,7866979,73
24901,12682934,176
24905,4305230,286
24908,14906584,151
24911,5069222,271
24912,17853147,1
24913,1424754,2769
24914,18780584,1
24915,7145145,100
24916,16479738,41
24917,13935513,31
24918,3257170,91
24919,17181232,1
24920,11084508,7
24921,13226740,453
24922,10862333,21
24923,4826740,7009
24924,5098194,153
24926,2073994,1446
24928,1192472,101
24929,801544,18720
24930,11713488,1
24931,16271753,51
24932,15320376,95
24934,12709358,145
24936,11022188,71
24937,8413748,1125
24938,5677733,931
24944,3560981,4373
24945,1839777,10812
24946,3936002,2514
24950,16282154,36
24952,6842716,8796
24954,12818139,100
24955,13617497,1637
24964,6530134,2932
24965,2870929,25
24966,1486881,607
24967,13789468,31
24968,10693222,71
24969,9316073,81
24970,11526539,1
24971,17711349,1
24972,17815617,1
24973,13417591,11
24974,1127920,2604
24975,57695,511493
24976,13365,15679
24980,15168,694472
24981,10248678,38491
24987,3319421,1245
24989,2797748,1517
24990,11479853,41
24991,6478047,18889
24992,1178618,958
24993,9142147,545
24994,1116230,9366
24997,6945335,826
24998,1552587,21159
24999,9570554,846
25004,378779,7155
25008,16279537,11
25011,9913655,173
25012,4408847,106
25013,4687565,1866
25020,3555845,40734
25021,14007976,29
25022,6304301,151
25023,16043372,38
25024,11483682,1608
25025,16274886,46
25027,16262460,39
25029,3772091,149
25030,5462096,731
25031,13478605,1067
25032,13228118,525
25033,8305467,2298
25034,12635249,751
25035,241153,6491
25037,7504346,109
25038,5810125,71
25039,18364269,11
25041,13106184,93
25042,16359361,103
25043,9976255,932
25044,10014012,341
25048,6301394,1613
25049,16223470,79
25050,15585984,435
25051,13162517,138
25058,5714068,1012
25062,15224380,122
25064,8419741,399
25066,16343367,109
25067,8625811,3037
25069,2994373,61
25070,1892746,11
25071,6715218,271
25072,3036129,3461
25073,4927236,1433
25074,5010285,1918
25075,8444180,730
25076,122313,32602
25078,13779639,105
25079,4982169,536
25080,4467379,101
25081,13266927,154
25083,8696111,31
25084,9164957,21
25087,9981846,558
25090,11545271,900
25095,7131757,29357
25096,10209642,301
25098,1252759,131219
25100,3784852,11
25101,16522935,11
25102,16525856,21
25103,10669422,153
25104,15138898,1
25105,18142342,1
25106,18410622,1
25107,18512444,11
25112,745737,2586
25114,12439201,93
25115,3030243,3172
25117,15584743,647
25118,3395198,72843
25119,7664651,2879
25120,16292763,7
25121,15746544,379
25122,9764941,1612
25124,9749301,21
25125,7986379,486
25126,16257893,64
25127,3529873,1450
25128,16249145,3
25129,16205910,189
25130,8121377,647
25133,8868325,1
25135,2952903,345
25137,4027438,1971
25138,453024,14058
25139,17428176,1
25140,2595716,1428
25141,15224781,11
25142,16217229,34
25143,12446618,393
25146,15797612,36
25147,1709076,2300
25148,13069878,86
25149,16332651,1
25150,15006513,21
25151,9859548,116
25152,10983142,51
25153,16178477,54
25154,16284830,139
25155,11022056,1
25157,7583514,845
25158,8406044,90
25159,16089853,44
25163,15813626,11
25164,211627,23185
25166,11613622,6222
25167,8231619,125
25168,8638574,11
25173,12374077,715
25174,16155495,1
25175,16246187,161
25178,16174836,469
25179,16208763,181
25180,9997252,81
25183,3685290,339
25186,13772586,751
25187,16132048,76
25188,10131242,333
25189,3997091,23
25192,12213612,2618
25194,13134095,878
25196,12372992,1547
25204,3111149,10680
25205,4213662,6898
25206,16260812,21
25207,1997707,1537
25208,14033226,154
25212,7584295,329
25213,7205276,66
25215,2802381,822
25216,14164611,101
25217,13917424,439
25218,570918,51651
25222,6760452,408
25223,6729397,2184
25224,9408382,169
25227,6931380,51
25228,14624729,3621
25229,12457348,1
25230,16169239,162
25233,9709981,59
25234,11334550,121
25236,42446,3891
25238,4372824,1813
25239,16484780,11
25240,16848393,21
25241,17446288,1
25242,7970787,2157
25243,14473607,29
25244,15243929,31
25245,6053752,3
25246,10409093,1927
25248,13329852,92
25249,16162148,162
25250,12113772,426
25251,16153911,23
25253,1297240,87
25255,13066214,87
25262,13091127,360
25264,12860757,374
25265,11310640,1353
25268,16301166,21
25269,16350498,1
25271,16429241,1
25272,8713823,374
25273,13957605,1
25274,17400395,1
25276,1786428,24132
25277,16234857,1
25278,14694342,16
25279,12880024,59
25281,1255873,18200
25283,16223967,19
25284,15828524,1
25288,14679153,178
25291,14572352,141
25293,8534196,1487
25294,12737686,61
25295,15746749,1101
25296,11494375,155
25297,16254120,16
25298,6124657,7736
25299,7401861,63
25300,16473930,11
25301,482747,1
25302,16311971,42
25303,14062356,311
25304,14142236,151
25305,3806231,646
25306,1722542,1376
25307,3577110,487
25308,10228954,190
25309,5543577,4016
25310,9012478,11
25311,1959584,3703
25313,9267296,2550
25314,13220124,81
25315,14540257,107
25327,14890788,11
25334,1909995,165
25335,10654542,3
25336,2636929,8822
25337,11551046,141
25339,11569437,194
25341,16224110,159
25343,5964792,1698
25344,15119845,1919
25345,12410533,1106
25346,4080201,642
25354,15175663,151
25355,14555991,631
25359,40952,5240
25360,6923568,1290
25361,528706,1919
25363,5143140,41
25364,15769171,96
25365,5169155,2239
25366,6101387,297
25367,17502107,1
25369,12898807,1
25370,13670838,185
25371,16168925,3
25373,16247194,11
25374,6141587,5666
25376,11819308,1574
25377,5613884,333
25378,3088799,172
25380,9901515,1686
25382,15314575,549
25387,15683115,71
25388,16170413,1
25392,6124824,2517
25393,15914583,324
25394,14316488,1724
25398,5034866,157
25400,14181948,301
25401,1478852,4793
25402,1861396,65
25403,9808792,2446
25404,10100205,1001
25405,16342956,69
25406,2886980,169
25407,5908133,41
25414,16027681,43
25415,5280729,570
25416,18175693,11
25417,17022263,1
25418,13847299,56
25419,15785244,61
25420,11720594,84
25421,14221822,83
25424,8000880,23
25428,2879044,578
25430,2305161,1118
25435,13049450,127
25436,2761964,9
25437,664047,1941
25439,3098008,756
25447,9608607,96
25449,16242139,21
25451,16242534,21
25454,9215780,12670
25455,12763497,146
25456,9408131,43
25457,9173274,25
25458,14991864,17187
25459,8237683,2047
25460,4330295,21
25461,819764,10111
25462,16244538,1
25463,206820,2102
25464,12667474,33
25465,16115378,21
25466,11703105,540
25467,554821,762
25468,6155193,172
25471,5979442,189
25472,2077197,564
25473,2490074,10579
25474,748325,68
25475,8338100,3823
25489,1002260,1
25490,4244550,932
25491,1266756,35735
25492,5821408,3147
25493,1440786,810
25494,3511012,6107
25495,765395,16128
25500,6148754,21
25501,4423695,862
25502,8486518,16714
25504,7208392,879
25505,1604503,674
25507,11769164,3549
25508,7418314,121
25509,11047824,2305
25511,12426277,1066
25512,746882,9086
25513,9976040,21
25514,5945085,979
25515,9241169,143
25516,10878244,568
25517,2183350,1067
25518,1075459,3215
25520,16233273,142
25522,14554434,39
25523,16236457,11
25526,1319915,3609
25528,16235276,36
25530,111143,6914
25538,15337133,462
25541,59122,1658
25544,11146180,45
25546,2008524,71
25548,13539130,286
25550,13573168,3078
25553,16233908,106
25554,12216053,345
25555,2961550,956
25556,5677298,341
25564,7653241,64
25565,4581618,303
25568,5440883,1127
25574,3161993,16000
25575,2566198,52278
25580,9109560,1409
25581,16234182,133
25582,7505665,323
25583,2041005,454
25584,14455214,51
25585,1270789,13714
25587,2910943,23619
25588,1471604,5465
25589,2655508,2072
25591,10465165,532
25596,13577063,2159
25597,15773819,41
25598,3485877,2229
25599,7137658,5615
25600,14425124,920
25601,9115178,394
25603,632445,5959
25604,12268969,11
25605,7291504,120
25606,2457493,1529
25609,3635166,580
25613,15964308,318
25617,11517461,61
25618,11698942,202
25624,4282081,2818
25627,10911384,36
25628,616443,197168
25629,15300834,16
25630,16092190,29
25632,7821857,600
25634,12976010,694
25635,4183191,20016
25636,5497930,31
25638,9210255,1022
25639,15732885,294
25640,10385430,471
25641,2024482,86
25643,9390431,697
25644,884463,13941
25648,941240,45327
25652,7445826,739
25653,15603993,656
25656,14055712,145
25657,956816,1300
25659,16137659,1
25660,12132097,340
25661,16223617,1
25662,15577937,104
25663,13606221,11
25665,3593808,2362
25666,13379050,88
25667,8058168,46
25669,8981425,161
25670,7381375,413
25671,4305277,1620
25674,871410,1433
25675,7406389,2920
25676,13698294,1236
25677,393652,1972
25678,14256643,977
25679,2057509,8778
25685,13968776,30
25686,488229,2609
25688,13276263,73
25689,4680385,55
25690,13499411,174
25692,1869846,33584
25693,1632305,2681
25695,8996604,166
25697,13427305,385
25698,4399851,66
25700,10959474,84
25707,62138,5263
25711,11149233,58
25716,13476390,489
25717,11667949,2013
25718,12515856,244
25721,11727530,123
25722,16214844,1
25723,9082724,1047
25724,16214939,1
25726,343721,28722
25730,16219230,21
25731,15407542,3864
25736,16207438,433
25737,2127277,10719
25738,9088089,857
25740,14449776,561
25742,4074081,2480
25744,6401656,28449
25747,5044950,12595
25749,13289575,46
25750,5911972,305
25751,16208263,1
25752,10819438,165
25753,15282257,2091
25759,13979092,311
25760,15702670,338
25763,10135562,798
25764,12537525,731
25775,8929688,1401
25776,12733335,46
25777,4233951,2589
25778,16893964,1
25781,16196386,1
25782,13935982,21
25783,11743093,11
25784,16200785,61
25793,4209657,3755
25795,9477227,97
25796,10208403,160
25800,6901788,4230
25802,10549791,1168
25804,38332,8214
25806,1355343,330
25812,4095444,7359
25813,5602056,465
25815,6268914,6819
25817,12333430,284
25818,15423321,61
25823,13233527,96
25824,1768587,1
25825,5598331,632
25826,15938549,31
25830,16288102,185
25832,1402667,852
25833,16197895,31
25834,1008939,564
25836,16086232,79
25837,5525142,13
25839,11688616,56
25841,15957056,126
25842,1603131,422
25843,5649507,171
25844,2696260,102783
