,from,to,strength,AuthorRep_from,AuthorRep_to
249,10871073.0,2402272.0,1,41924,136328
250,898348.0,2402272.0,1,44818,136328
251,4253229.0,2402272.0,6,17276,136328
252,140750.0,2402272.0,1,188383,136328
253,440558.0,2402272.0,1,377954,136328
254,500276.0,2402272.0,2,2635,136328
255,1322972.0,2402272.0,1,63008,136328
256,4162356.0,2402272.0,1,34074,136328
257,14795595.0,2402272.0,2,174,136328
258,15058026.0,2402272.0,3,159,136328
259,7733418.0,2402272.0,6,24196,136328
260,3889449.0,2402272.0,3,55075,136328
261,5264491.0,2402272.0,6,12673,136328
262,13843268.0,2402272.0,2,3638,136328
263,1774667.0,2402272.0,4,249480,136328
264,11294831.0,2402272.0,1,8062,136328
265,11550201.0,2402272.0,1,149,136328
266,16036738.0,2402272.0,6,1,136328
267,5987.0,2402272.0,2,284135,136328
268,14959221.0,2402272.0,6,469,136328
269,13618871.0,2402272.0,1,1320,136328
270,1222026.0,2402272.0,1,1827,136328
271,645128.0,2402272.0,3,21641,136328
272,10622916.0,2402272.0,1,7873,136328
273,16372109.0,2402272.0,4,3522,136328
274,3282436.0,2402272.0,2,10120,136328
275,421195.0,2402272.0,1,106464,136328
276,2464381.0,2402272.0,3,4278,136328
277,11651463.0,2402272.0,1,131,136328
278,11432894.0,2402272.0,2,123,136328
279,8108637.0,2402272.0,2,227,136328
280,4952549.0,2402272.0,1,352,136328
281,2649384.0,2402272.0,1,3860,136328
282,3923896.0,5245033.0,12,37650,59839
283,6110094.0,5245033.0,3,1,59839
284,4117728.0,5245033.0,4,86693,59839
285,15172294.0,5245033.0,2,33,59839
286,1491895.0,5245033.0,2,660021,59839
287,298225.0,5245033.0,1,166396,59839
288,7432062.0,5245033.0,1,739,59839
289,2684539.0,5245033.0,1,189166,59839
290,140750.0,5245033.0,1,188383,59839
291,1871033.0,5245033.0,3,19171,59839
292,3560981.0,5245033.0,1,4373,59839
293,3923896.0,15168.0,12,37650,694472
294,17702685.0,15168.0,8,49,694472
295,584518.0,15168.0,1,172051,694472
296,2402272.0,15168.0,2,136328,694472
297,14771275.0,15168.0,1,45,694472
298,1491895.0,15168.0,6,660021,694472
299,523612.0,15168.0,1,55415,694472
300,298225.0,15168.0,5,166396,694472
301,905902.0,15168.0,1,41102,694472
302,4253229.0,15168.0,2,17276,694472
303,14674494.0,15168.0,6,300,694472
304,6699433.0,15168.0,3,28159,694472
305,440558.0,15168.0,2,377954,694472
306,1322972.0,15168.0,1,63008,694472
307,7552.0,15168.0,2,221427,694472
308,3386109.0,15168.0,5,33403,694472
309,5382650.0,15168.0,1,25622,694472
310,2282011.0,15168.0,2,20928,694472
311,15980197.0,15168.0,1,71,694472
312,8372853.0,15168.0,1,55156,694472
313,9666018.0,15168.0,1,11163,694472
314,315052.0,15168.0,2,66494,694472
315,11868502.0,15168.0,1,1430,694472
316,3923896.0,13416636.0,6,37650,43
317,6110094.0,13416636.0,1,1,43
318,5245033.0,13416636.0,3,59839,43
319,1871033.0,13416636.0,1,19171,43
320,3923896.0,16401883.0,4,37650,35
321,3923896.0,4756299.0,4,37650,29385
322,584518.0,4756299.0,2,172051,29385
323,4386427.0,4756299.0,7,39504,29385
324,102937.0,4756299.0,1,173088,29385
325,363751.0,4756299.0,9,72989,29385
326,2402272.0,4756299.0,39,136328,29385
327,6110094.0,4756299.0,4,1,29385
328,4989451.0,4756299.0,3,10631,29385
329,1593077.0,4756299.0,4,100645,29385
330,4117728.0,4756299.0,1,86693,29385
331,1491895.0,4756299.0,1,660021,29385
332,4641116.0,4756299.0,1,3901,29385
333,298225.0,4756299.0,4,166396,29385
334,4342498.0,4756299.0,1,159465,29385
335,559737.0,4756299.0,7,31137,29385
336,2410359.0,4756299.0,11,125680,29385
337,13100618.0,4756299.0,2,61,29385
338,17732522.0,4756299.0,1,13878,29385
339,168986.0,4756299.0,1,82195,29385
340,898348.0,4756299.0,1,44818,29385
341,3899431.0,4756299.0,4,9310,29385
342,4253229.0,4756299.0,3,17276,29385
343,7582247.0,4756299.0,4,57634,29385
344,3133316.0,4756299.0,1,33276,29385
345,3150802.0,4756299.0,10,13923,29385
346,913098.0,4756299.0,3,16492,29385
347,1322972.0,4756299.0,1,63008,29385
348,287586.0,4756299.0,3,82051,29385
349,14768.0,4756299.0,4,37926,29385
350,15058026.0,4756299.0,4,159,29385
351,817643.0,4756299.0,1,158803,29385
352,17618120.0,4756299.0,5,21,29385
353,5264491.0,4756299.0,2,12673,29385
354,13843268.0,4756299.0,3,3638,29385
355,25324.0,4756299.0,4,102924,29385
356,131930.0,4756299.0,1,63039,29385
357,14592149.0,4756299.0,5,15,29385
358,5382650.0,4756299.0,3,25622,29385
359,270986.0,4756299.0,1,26885,29385
360,1960455.0,4756299.0,1,36409,29385
361,12283181.0,4756299.0,1,1156,29385
362,15415714.0,4756299.0,5,29,29385
363,634919.0,4756299.0,1,35382,29385
364,421195.0,4756299.0,1,106464,29385
365,6070341.0,4756299.0,2,2490,29385
366,694733.0,4756299.0,1,14355,29385
367,770830.0,4756299.0,2,29064,29385
368,15050200.0,4756299.0,2,129,29385
369,995714.0,4756299.0,1,31646,29385
370,11651463.0,4756299.0,2,131,29385
371,315052.0,4756299.0,1,66494,29385
372,4725.0,4756299.0,1,142481,29385
373,11833842.0,4756299.0,1,211,29385
374,1441.0,4756299.0,1,27437,29385
375,5029430.0,4756299.0,1,484,29385
376,3923896.0,17135136.0,3,37650,191
377,4593267.0,17135136.0,3,110258,191
378,140750.0,17135136.0,2,188383,191
379,271415.0,17135136.0,6,57904,191
380,12863076.0,17135136.0,1,635,191
381,17520252.0,17135136.0,3,504,191
382,3476780.0,17135136.0,2,3998,191
383,3923896.0,16956899.0,3,37650,19
384,4253229.0,16956899.0,6,17276,19
385,6082851.0,16956899.0,4,1932,19
386,3386109.0,16956899.0,2,33403,19
387,3923896.0,16825380.0,3,37650,55
388,589924.0,16825380.0,1,341012,55
389,302139.0,16825380.0,1,67267,55
390,134554.0,16825380.0,1,112541,55
391,3923896.0,11481590.0,3,37650,251
392,589924.0,11481590.0,1,341012,251
393,1491895.0,11481590.0,3,660021,251
394,298225.0,11481590.0,2,166396,251
395,669576.0,11481590.0,7,12503,251
396,212858.0,11481590.0,2,59268,251
397,25324.0,11481590.0,4,102924,251
398,11550201.0,11481590.0,1,149,251
399,3282436.0,11481590.0,4,10120,251
400,3923896.0,9952196.0,2,37650,37159
401,1122270.0,9952196.0,1,23716,37159
402,589924.0,9952196.0,1,341012,37159
403,3422102.0,9952196.0,1,74926,37159
404,4593267.0,9952196.0,4,110258,37159
405,775806.0,9952196.0,7,101815,37159
406,15460643.0,9952196.0,27,35,37159
407,298225.0,9952196.0,2,166396,37159
408,2410359.0,9952196.0,1,125680,37159
409,6890912.0,9952196.0,2,77033,37159
410,898348.0,9952196.0,14,44818,37159
411,140750.0,9952196.0,12,188383,37159
412,6082851.0,9952196.0,9,1932,37159
413,5264491.0,9952196.0,8,12673,37159
414,3961271.0,9952196.0,6,7417,37159
415,106104.0,9952196.0,6,49108,37159
416,15576527.0,9952196.0,1,326,37159
417,6865932.0,9952196.0,5,21550,37159
418,4279155.0,9952196.0,1,12636,37159
419,10622916.0,9952196.0,1,7873,37159
420,14467607.0,9952196.0,1,2130,37159
421,14993656.0,9952196.0,1,59,37159
422,18098820.0,9952196.0,2,4010,37159
423,8656552.0,9952196.0,2,10800,37159
424,1115833.0,9952196.0,3,6014,37159
425,1216776.0,9952196.0,1,11273,37159
426,4452265.0,9952196.0,1,5712,37159
427,17714416.0,9952196.0,3,23,37159
428,16498000.0,9952196.0,2,71,37159
429,8535456.0,9952196.0,1,801,37159
430,2877510.0,9952196.0,1,392,37159
431,3923896.0,8954291.0,2,37650,1043
432,4386427.0,8954291.0,2,39504,1043
433,2410359.0,8954291.0,3,125680,1043
434,4095792.0,8954291.0,1,184,1043
435,2055998.0,8954291.0,1,12178,1043
436,3923896.0,7582247.0,2,37650,57634
437,584518.0,7582247.0,18,172051,57634
438,4386427.0,7582247.0,5,39504,57634
439,589924.0,7582247.0,1,341012,57634
440,102937.0,7582247.0,2,173088,57634
441,2402272.0,7582247.0,2,136328,57634
442,4756299.0,7582247.0,2,29385,57634
443,6110094.0,7582247.0,33,1,57634
444,1593077.0,7582247.0,9,100645,57634
445,4117728.0,7582247.0,10,86693,57634
446,1491895.0,7582247.0,2,660021,57634
447,5245033.0,7582247.0,3,59839,57634
448,298225.0,7582247.0,3,166396,57634
449,905902.0,7582247.0,3,41102,57634
450,4342498.0,7582247.0,5,159465,57634
451,8344820.0,7582247.0,4,2004,57634
452,10268816.0,7582247.0,4,1933,57634
453,15168.0,7582247.0,1,694472,57634
454,2610810.0,7582247.0,1,44584,57634
455,225074.0,7582247.0,3,54767,57634
456,17732522.0,7582247.0,1,13878,57634
457,1687119.0,7582247.0,1,183806,57634
458,3204551.0,7582247.0,5,43217,57634
459,5199418.0,7582247.0,14,2551,57634
460,65387.0,7582247.0,13,253982,57634
461,4095792.0,7582247.0,2,184,57634
462,4253229.0,7582247.0,1,17276,57634
463,302139.0,7582247.0,5,67267,57634
464,14882862.0,7582247.0,13,714,57634
465,140750.0,7582247.0,1,188383,57634
466,7366100.0,7582247.0,1,15280,57634
467,6782754.0,7582247.0,1,9045,57634
468,4581301.0,7582247.0,1,30871,57634
469,12149471.0,7582247.0,2,11580,57634
470,3313819.0,7582247.0,2,2258,57634
471,874188.0,7582247.0,3,156137,57634
472,817643.0,7582247.0,3,158803,57634
473,5264491.0,7582247.0,7,12673,57634
474,1968.0,7582247.0,2,504026,57634
475,25324.0,7582247.0,7,102924,57634
476,12131758.0,7582247.0,7,109,57634
477,398461.0,7582247.0,7,9155,57634
478,17357061.0,7582247.0,7,23,57634
479,65863.0,7582247.0,6,499199,57634
480,8344060.0,7582247.0,1,22589,57634
481,445976.0,7582247.0,1,17953,57634
482,404970.0,7582247.0,1,60493,57634
483,15961400.0,7582247.0,1,31,57634
484,15415714.0,7582247.0,2,29,57634
485,1786596.0,7582247.0,5,5101,57634
486,8954291.0,7582247.0,4,1043,57634
487,1248535.0,7582247.0,4,2782,57634
488,11993121.0,7582247.0,3,3224,57634
489,3282436.0,7582247.0,1,10120,57634
490,16339667.0,7582247.0,2,37,57634
491,5083516.0,7582247.0,2,8413,57634
492,15980197.0,7582247.0,1,71,57634
493,5353753.0,7582247.0,3,38473,57634
494,8372853.0,7582247.0,3,55156,57634
495,770830.0,7582247.0,1,29064,57634
496,12216140.0,7582247.0,3,121,57634
497,315052.0,7582247.0,1,66494,57634
498,28128.0,7582247.0,2,77766,57634
499,229044.0,7582247.0,2,220553,57634
500,1215291.0,7582247.0,2,12561,57634
501,11868502.0,7582247.0,1,1430,57634
502,3923896.0,134554.0,2,37650,112541
503,4386427.0,134554.0,3,39504,112541
504,2752075.0,134554.0,3,60791,112541
505,298225.0,134554.0,1,166396,112541
506,2410359.0,134554.0,1,125680,112541
507,7359094.0,134554.0,1,26212,112541
508,225074.0,134554.0,3,54767,112541
509,1687119.0,134554.0,1,183806,112541
510,15358662.0,134554.0,2,23,112541
511,440558.0,134554.0,2,377954,112541
512,6782754.0,134554.0,1,9045,112541
513,10147399.0,134554.0,4,22453,112541
514,16825380.0,134554.0,1,55,112541
515,3282436.0,134554.0,1,10120,112541
516,2602718.0,134554.0,1,14560,112541
517,2455888.0,134554.0,1,100495,112541
518,6220223.0,134554.0,2,1398,112541
519,9067704.0,134554.0,1,389,112541
520,3923896.0,4095792.0,2,37650,184
521,4386427.0,4095792.0,7,39504,184
522,6110094.0,4095792.0,9,1,184
523,2410359.0,4095792.0,16,125680,184
524,7582247.0,4095792.0,2,57634,184
525,8954291.0,4095792.0,3,1043,184
526,3923896.0,298225.0,2,37650,166396
527,584518.0,298225.0,23,172051,166396
528,4386427.0,298225.0,2,39504,166396
529,7624223.0,298225.0,6,3773,166396
530,589924.0,298225.0,4,341012,166396
531,2402272.0,298225.0,5,136328,166396
532,3422102.0,298225.0,1,74926,166396
533,2752075.0,298225.0,2,60791,166396
534,4756299.0,298225.0,5,29385,166396
535,6110094.0,298225.0,7,1,166396
536,4989451.0,298225.0,2,10631,166396
537,4593267.0,298225.0,1,110258,166396
538,4117728.0,298225.0,2,86693,166396
539,775806.0,298225.0,2,101815,166396
540,1491895.0,298225.0,9,660021,166396
541,5245033.0,298225.0,1,59839,166396
542,780717.0,298225.0,1,20812,166396
543,669576.0,298225.0,4,12503,166396
544,15168.0,298225.0,5,694472,166396
545,2610810.0,298225.0,2,44584,166396
546,3188445.0,298225.0,1,2615,166396
547,87189.0,298225.0,1,200181,166396
548,13770014.0,298225.0,2,1553,166396
549,1687119.0,298225.0,1,183806,166396
550,168986.0,298225.0,1,82195,166396
551,9952196.0,298225.0,3,37159,166396
552,898348.0,298225.0,2,44818,166396
553,2079303.0,298225.0,1,217582,166396
554,4253229.0,298225.0,3,17276,166396
555,6699433.0,298225.0,8,28159,166396
556,140750.0,298225.0,1,188383,166396
557,13188071.0,298225.0,1,3869,166396
558,7582247.0,298225.0,2,57634,166396
559,3141234.0,298225.0,1,53241,166396
560,2472827.0,298225.0,2,1372,166396
561,3150802.0,298225.0,1,13923,166396
562,6782754.0,298225.0,1,9045,166396
563,3545273.0,298225.0,1,135052,166396
564,535275.0,298225.0,1,46471,166396
565,9072753.0,298225.0,1,94675,166396
566,6082851.0,298225.0,2,1932,166396
567,14768.0,298225.0,1,37926,166396
568,817643.0,298225.0,1,158803,166396
569,7733418.0,298225.0,1,24196,166396
570,10596314.0,298225.0,4,13,166396
571,5264491.0,298225.0,1,12673,166396
572,565635.0,298225.0,1,105690,166396
573,25324.0,298225.0,2,102924,166396
574,448932.0,298225.0,2,27498,166396
575,139985.0,298225.0,1,665848,166396
576,11294831.0,298225.0,3,8062,166396
577,11550201.0,298225.0,6,149,166396
578,5538420.0,298225.0,2,15990,166396
579,11481590.0,298225.0,6,251,166396
580,65863.0,298225.0,1,499199,166396
581,3386109.0,298225.0,2,33403,166396
582,5494370.0,298225.0,2,27001,166396
583,5382650.0,298225.0,1,25622,166396
584,4109326.0,298225.0,1,1631,166396
585,7976805.0,298225.0,2,14949,166396
586,12283168.0,298225.0,2,3413,166396
587,3282436.0,298225.0,2,10120,166396
588,47984.0,298225.0,1,49159,166396
589,14860.0,298225.0,3,810031,166396
590,15146337.0,298225.0,4,95,166396
591,14864687.0,298225.0,2,1978,166396
592,3560981.0,298225.0,2,4373,166396
593,2055998.0,298225.0,4,12178,166396
594,15070573.0,298225.0,1,21,166396
595,5353753.0,298225.0,1,38473,166396
596,3791842.0,298225.0,2,5007,166396
597,6717178.0,298225.0,2,8557,166396
598,6103346.0,298225.0,1,374,166396
599,1216776.0,298225.0,3,11273,166396
600,16004728.0,298225.0,1,1072,166396
601,210623.0,298225.0,3,1603,166396
602,16384196.0,298225.0,2,120,166396
603,15050200.0,298225.0,3,129,166396
604,841108.0,298225.0,2,1,166396
605,995714.0,298225.0,3,31646,166396
606,14930992.0,298225.0,2,9,166396
607,15612483.0,298225.0,1,75,166396
608,15502392.0,298225.0,2,39,166396
609,7305567.0,298225.0,2,181,166396
610,6879826.0,298225.0,1,17748,166396
611,11815436.0,298225.0,2,45,166396
612,12421304.0,298225.0,2,646,166396
613,315052.0,298225.0,1,66494,166396
614,60281.0,298225.0,1,63186,166396
615,1999969.0,298225.0,1,337,166396
616,1401351.0,298225.0,1,13886,166396
617,707111.0,298225.0,1,208080,166396
618,243563.0,298225.0,1,10350,166396
619,1745544.0,298225.0,1,11105,166396
620,12307084.0,298225.0,1,182,166396
621,18075359.0,298225.0,1,1,166396
622,12711.0,298225.0,1,320711,166396
623,4281998.0,298225.0,1,3068,166396
624,7271221.0,298225.0,1,5541,166396
625,3923896.0,2649384.0,1,37650,3860
626,4756299.0,2649384.0,2,29385,3860
627,4253229.0,2649384.0,1,17276,3860
628,5382650.0,2649384.0,1,25622,3860
629,5460719.0,2649384.0,1,19857,3860
630,3923896.0,4253229.0,1,37650,17276
631,584518.0,4253229.0,1,172051,17276
632,102937.0,4253229.0,12,173088,17276
633,2402272.0,4253229.0,2,136328,17276
634,4756299.0,4253229.0,4,29385,17276
635,2877241.0,4253229.0,2,260915,17276
636,4989451.0,4253229.0,1,10631,17276
637,4593267.0,4253229.0,1,110258,17276
638,651174.0,4253229.0,2,100320,17276
639,1491895.0,4253229.0,5,660021,17276
640,298225.0,4253229.0,1,166396,17276
641,4342498.0,4253229.0,3,159465,17276
642,15168.0,4253229.0,2,694472,17276
643,10871073.0,4253229.0,2,41924,17276
644,87189.0,4253229.0,5,200181,17276
645,4062354.0,4253229.0,1,68935,17276
646,1687119.0,4253229.0,5,183806,17276
647,898348.0,4253229.0,1,44818,17276
648,15358662.0,4253229.0,2,23,17276
649,7582247.0,4253229.0,2,57634,17276
650,440558.0,4253229.0,2,377954,17276
651,6782754.0,4253229.0,3,9045,17276
652,1322972.0,4253229.0,1,63008,17276
653,6082851.0,4253229.0,1,1932,17276
654,1773434.0,4253229.0,4,19220,17276
655,25324.0,4253229.0,3,102924,17276
656,5538420.0,4253229.0,1,15990,17276
657,8513665.0,4253229.0,3,4204,17276
658,3386109.0,4253229.0,2,33403,17276
659,15227231.0,4253229.0,1,389,17276
660,6865932.0,4253229.0,1,21550,17276
661,645128.0,4253229.0,1,21641,17276
662,421195.0,4253229.0,1,106464,17276
663,1216776.0,4253229.0,3,11273,17276
664,13413159.0,4253229.0,3,124,17276
665,995714.0,4253229.0,2,31646,17276
666,3684343.0,4253229.0,1,8691,17276
667,15881730.0,4253229.0,1,370,17276
668,11325570.0,4253229.0,1,471,17276
669,1501700.0,4253229.0,2,15121,17276
670,485343.0,4253229.0,1,72605,17276
671,3923896.0,4386427.0,1,37650,39504
672,224132.0,4386427.0,8,280270,39504
673,584518.0,4386427.0,25,172051,39504
674,721269.0,4386427.0,1,172748,39504
675,363751.0,4386427.0,5,72989,39504
676,2402272.0,4386427.0,5,136328,39504
677,1813349.0,4386427.0,2,633,39504
678,4756299.0,4386427.0,1,29385,39504
679,6110094.0,4386427.0,2,1,39504
680,4117728.0,4386427.0,2,86693,39504
681,1491895.0,4386427.0,1,660021,39504
682,298225.0,4386427.0,5,166396,39504
683,669576.0,4386427.0,1,12503,39504
684,13100618.0,4386427.0,3,61,39504
685,4062354.0,4386427.0,4,68935,39504
686,3204551.0,4386427.0,3,43217,39504
687,898348.0,4386427.0,4,44818,39504
688,4253229.0,4386427.0,1,17276,39504
689,6699433.0,4386427.0,1,28159,39504
690,440558.0,4386427.0,4,377954,39504
691,6782754.0,4386427.0,1,9045,39504
692,14572603.0,4386427.0,11,37,39504
693,12149471.0,4386427.0,1,11580,39504
694,4961259.0,4386427.0,9,2086,39504
695,787480.0,4386427.0,3,37431,39504
696,6121044.0,4386427.0,7,4249,39504
697,5264491.0,4386427.0,2,12673,39504
698,25324.0,4386427.0,4,102924,39504
699,4621513.0,4386427.0,2,14102,39504
700,7509065.0,4386427.0,5,40131,39504
701,11294831.0,4386427.0,1,8062,39504
702,11550201.0,4386427.0,1,149,39504
703,16036738.0,4386427.0,3,1,39504
704,15415714.0,4386427.0,3,29,39504
705,47984.0,4386427.0,1,49159,39504
706,15070573.0,4386427.0,4,21,39504
707,2464381.0,4386427.0,1,4278,39504
708,8829497.0,4386427.0,1,762,39504
709,5460719.0,4386427.0,1,19857,39504
710,770830.0,4386427.0,2,29064,39504
711,14679123.0,4386427.0,1,47,39504
712,5567382.0,4386427.0,2,4534,39504
713,134554.0,4386427.0,1,112541,39504
714,14461060.0,4386427.0,1,29,39504
715,4139593.0,4386427.0,1,1355,39504
716,8703765.0,4386427.0,1,9,39504
717,7019858.0,4386427.0,1,346,39504
718,3923896.0,4850040.0,1,37650,24996
719,224132.0,4850040.0,13,280270,24996
720,9585016.0,4850040.0,14,3194,24996
721,584518.0,4850040.0,1,172051,24996
722,589924.0,4850040.0,2,341012,24996
723,363751.0,4850040.0,3,72989,24996
724,2752075.0,4850040.0,12,60791,24996
725,4989451.0,4850040.0,3,10631,24996
726,1593077.0,4850040.0,23,100645,24996
727,775806.0,4850040.0,19,101815,24996
728,10871073.0,4850040.0,2,41924,24996
729,3188445.0,4850040.0,1,2615,24996
730,3150802.0,4850040.0,2,13923,24996
731,734069.0,4850040.0,4,409459,24996
732,6372809.0,4850040.0,1,5909,24996
733,7172363.0,4850040.0,1,1,24996
734,3181933.0,4850040.0,3,30751,24996
735,34092.0,4850040.0,1,22616,24996
736,87698.0,4850040.0,3,158007,24996
737,1505939.0,4850040.0,1,134235,24996
738,2905768.0,4850040.0,1,10455,24996
739,5311735.0,4850040.0,2,90053,24996
740,2173917.0,4850040.0,1,130109,24996
741,1563833.0,4850040.0,1,7860,24996
742,941240.0,4850040.0,1,45327,24996
743,12359013.0,4850040.0,2,346,24996
744,3923896.0,4989451.0,1,37650,10631
745,9585016.0,4989451.0,4,3194,10631
746,584518.0,4989451.0,10,172051,10631
747,102937.0,4989451.0,2,173088,10631
748,363751.0,4989451.0,4,72989,10631
749,2402272.0,4989451.0,1,136328,10631
750,2752075.0,4989451.0,6,60791,10631
751,4756299.0,4989451.0,6,29385,10631
752,2877241.0,4989451.0,33,260915,10631
753,4850040.0,4989451.0,2,24996,10631
754,3150445.0,4989451.0,4,5573,10631
755,2410359.0,4989451.0,4,125680,10631
756,4664415.0,4989451.0,2,9503,10631
757,4507171.0,4989451.0,8,855,10631
758,10871073.0,4989451.0,1,41924,10631
759,3188445.0,4989451.0,2,2615,10631
760,1687119.0,4989451.0,5,183806,10631
761,898348.0,4989451.0,3,44818,10631
762,3899431.0,4989451.0,2,9310,10631
763,4253229.0,4989451.0,2,17276,10631
764,6699433.0,4989451.0,1,28159,10631
765,440558.0,4989451.0,2,377954,10631
766,6372809.0,4989451.0,2,5909,10631
767,12149471.0,4989451.0,2,11580,10631
768,10161873.0,4989451.0,3,103,10631
769,7172363.0,4989451.0,2,1,10631
770,1773434.0,4989451.0,1,19220,10631
771,25324.0,4989451.0,4,102924,10631
772,106104.0,4989451.0,4,49108,10631
773,634919.0,4989451.0,2,35382,10631
774,11993121.0,4989451.0,1,3224,10631
775,11770390.0,4989451.0,4,926,10631
776,5083516.0,4989451.0,4,8413,10631
777,1563833.0,4989451.0,3,7860,10631
778,6070341.0,4989451.0,4,2490,10631
779,1216776.0,4989451.0,1,11273,10631
780,16384196.0,4989451.0,2,120,10631
781,7487368.0,4989451.0,2,354,10631
782,13775460.0,4989451.0,1,534,10631
783,5306039.0,4989451.0,1,586,10631
784,3923896.0,5382650.0,1,37650,25622
785,721269.0,5382650.0,1,172748,25622
786,4756299.0,5382650.0,5,29385,25622
787,6110094.0,5382650.0,4,1,25622
788,4593267.0,5382650.0,4,110258,25622
789,651174.0,5382650.0,2,100320,25622
790,298225.0,5382650.0,1,166396,25622
791,15168.0,5382650.0,8,694472,25622
792,87189.0,5382650.0,1,200181,25622
793,4062354.0,5382650.0,2,68935,25622
794,898348.0,5382650.0,3,44818,25622
795,4253229.0,5382650.0,2,17276,25622
796,6699433.0,5382650.0,2,28159,25622
797,140750.0,5382650.0,1,188383,25622
798,733637.0,5382650.0,1,9159,25622
799,1679849.0,5382650.0,1,22785,25622
800,3386109.0,5382650.0,2,33403,25622
801,3282436.0,5382650.0,1,10120,25622
802,12690718.0,5382650.0,1,1425,25622
803,5460719.0,5382650.0,1,19857,25622
804,3476780.0,5382650.0,2,3998,25622
805,11325570.0,5382650.0,1,471,25622
806,315052.0,5382650.0,1,66494,25622
807,3923896.0,5460719.0,1,37650,19857
808,12671057.0,5460719.0,2,13029,19857
809,4756299.0,5460719.0,2,29385,19857
810,10871073.0,5460719.0,1,41924,19857
811,9952196.0,5460719.0,1,37159,19857
812,4253229.0,5460719.0,1,17276,19857
813,6782754.0,5460719.0,1,9045,19857
814,4621513.0,5460719.0,1,14102,19857
815,3923896.0,9671847.0,1,37650,19
816,4756299.0,9671847.0,1,29385,19
817,1491895.0,9671847.0,1,660021,19
818,3923896.0,11651463.0,1,37650,131
819,2402272.0,11651463.0,1,136328,131
820,4989451.0,11651463.0,1,10631,131
821,898348.0,11651463.0,1,44818,131
822,440558.0,11651463.0,1,377954,131
823,3923896.0,1871033.0,1,37650,19171
824,3689450.0,1871033.0,1,22544,19171
825,6110094.0,1871033.0,1,1,19171
826,6649786.0,1871033.0,1,5420,19171
827,15034865.0,1871033.0,1,145,19171
828,6099327.0,1871033.0,1,16966,19171
829,5579871.0,1871033.0,1,3452,19171
830,4129587.0,1871033.0,1,323,19171
831,1285928.0,1871033.0,1,1300,19171
832,6421715.0,1871033.0,1,347,19171
833,3923896.0,13100618.0,1,37650,61
834,584518.0,13100618.0,10,172051,61
835,4386427.0,13100618.0,3,39504,61
836,4756299.0,13100618.0,1,29385,61
837,4117728.0,13100618.0,3,86693,61
838,905902.0,13100618.0,1,41102,61
839,7886019.0,13100618.0,18,100,61
840,898348.0,13100618.0,4,44818,61
841,3899431.0,13100618.0,1,9310,61
842,787480.0,13100618.0,7,37431,61
843,25324.0,13100618.0,1,102924,61
844,3923896.0,523612.0,1,37650,55415
845,11450820.0,523612.0,27,9066,55415
846,1545308.0,523612.0,6,15015,55415
847,6045800.0,523612.0,3,15492,55415
848,11789440.0,523612.0,7,1008,55415
849,14739759.0,523612.0,1,1411,55415
850,476.0,523612.0,2,489434,55415
851,905902.0,523612.0,1,41102,55415
852,17468777.0,523612.0,22,127,55415
853,15168.0,523612.0,1,694472,55415
854,14531062.0,523612.0,8,5150,55415
855,16343464.0,523612.0,1,66736,55415
856,1196549.0,523612.0,2,53166,55415
857,17580381.0,523612.0,6,4841,55415
858,16595315.0,523612.0,2,406,55415
859,16625594.0,523612.0,2,127,55415
860,16462878.0,523612.0,2,1676,55415
861,5983841.0,523612.0,1,5925,55415
862,1405065.0,523612.0,1,92909,55415
863,3280538.0,523612.0,2,16478,55415
864,4390160.0,523612.0,6,19863,55415
865,7212929.0,523612.0,1,3842,55415
866,8451814.0,523612.0,4,2745,55415
867,10975479.0,523612.0,4,185,55415
868,10967204.0,523612.0,2,6677,55415
869,2255089.0,523612.0,2,85500,55415
870,2207924.0,523612.0,1,3937,55415
871,4983450.0,523612.0,2,193626,55415
872,6328256.0,523612.0,1,13944,55415
873,4718350.0,523612.0,1,12265,55415
874,7353562.0,523612.0,1,3245,55415
875,518853.0,523612.0,3,10715,55415
876,14401291.0,523612.0,1,309,55415
877,17448314.0,523612.0,2,3,55415
878,15865244.0,523612.0,2,15,55415
879,9820561.0,523612.0,1,342,55415
880,12952263.0,523612.0,2,2350,55415
881,13095767.0,523612.0,2,545,55415
882,10359850.0,523612.0,1,658,55415
883,14904573.0,523612.0,1,2123,55415
884,2491900.0,523612.0,1,20670,55415
885,3923896.0,589924.0,1,37650,341012
886,584518.0,589924.0,13,172051,341012
887,1122270.0,589924.0,50,23716,341012
888,2877241.0,589924.0,1,260915,341012
889,1745001.0,589924.0,8,170657,341012
890,124486.0,589924.0,30,1,341012
891,1491895.0,589924.0,1,660021,341012
892,298225.0,589924.0,2,166396,341012
893,2410359.0,589924.0,2,125680,341012
894,669576.0,589924.0,2,12503,341012
895,15168.0,589924.0,2,694472,341012
896,14122.0,589924.0,6,255456,341012
897,13770014.0,589924.0,4,1553,341012
898,9952196.0,589924.0,1,37159,341012
899,302139.0,589924.0,3,67267,341012
900,10248678.0,589924.0,2,38491,341012
901,7582247.0,589924.0,5,57634,341012
902,440558.0,589924.0,2,377954,341012
903,7366100.0,589924.0,1,15280,341012
904,5128398.0,589924.0,2,407,341012
905,13658816.0,589924.0,2,2074,341012
906,4082052.0,589924.0,2,21245,341012
907,16128240.0,589924.0,3,75,341012
908,874188.0,589924.0,3,156137,341012
